MSN     StateCode    Year     Data
LGCCD   NM           2007  21.93333
LGCCD   NM           2008  26.52125
LGCCD   NM           2009  21.56661
LGCCD   TX           1970   0.99986
LGCCD   TX           1971   1.07685
LGCCD   TX           1972   1.10541
LGCCD   TX           1973   1.26084
LGCCD   TX           1974   2.40587
LGCCD   TX           1975   2.41558
LGCCD   TX           1976   2.54546
LGCCD   TX           1977   2.99716
LGCCD   TX           1978   2.46654
LGCCD   TX           1979   4.25457
LGCCD   TX           1980   5.21514
LGCCD   TX           1981   5.92334
LGCCD   TX           1982   6.05357
LGCCD   TX           1983   6.57074
LGCCD   TX           1984   6.40128
LGCCD   TX           1985   4.47885
LGCCD   TX           1986   4.32519
LGCCD   TX           1987   3.78141
LGCCD   TX           1988   3.68156
LGCCD   TX           1989   2.68353
LGCCD   TX           1990   4.24707
LGCCD   TX           1991   4.37113
LGCCD   TX           1992   4.14973
LGCCD   TX           1993   3.97244
LGCCD   TX           1994   8.77768
LGCCD   TX           1995   9.18859
LGCCD   TX           1996  10.17741
LGCCD   TX           1997  10.40345
LGCCD   TX           1998   9.31025
LGCCD   TX           1999   9.62597
LGCCD   TX           2000   12.7553
LGCCD   TX           2001  13.59494
LGCCD   TX           2002  11.38784
LGCCD   TX           2003  12.76405
LGCCD   TX           2004  15.45471
LGCCD   TX           2005  18.05956
LGCCD   TX           2006  20.06578
LGCCD   TX           2007  22.19444
LGCCD   TX           2008  26.83698
LGCCD   TX           2009  21.82336
LGCCP   AZ           1960  113.0716
LGCCP   AZ           1961  149.0317
LGCCP   AZ           1962  204.3402
LGCCP   AZ           1963  206.4491
LGCCP   AZ           1964  216.5209
LGCCP   AZ           1965  206.8697
LGCCP   AZ           1966  140.7691
LGCCP   AZ           1967  209.9638
LGCCP   AZ           1968  209.2724
LGCCP   AZ           1969   226.247
LGCCP   AZ           1970   239.073
LGCCP   AZ           1971  244.4834
LGCCP   AZ           1972  258.0066
LGCCP   AZ           1973   240.064
LGCCP   AZ           1974   234.717
LGCCP   AZ           1975  154.4421
LGCCP   AZ           1976  125.0506
LGCCP   AZ           1977  129.4873
LGCCP   AZ           1978  157.8877
LGCCP   AZ           1979  265.0995
LGCCP   AZ           1980  186.9335
LGCCP   AZ           1981  180.3937
LGCCP   AZ           1982  228.0216
LGCCP   AZ           1983  261.8613
LGCCP   AZ           1984   207.273
LGCCP   AZ           1985  272.2673
LGCCP   AZ           1986  260.9855
LGCCP   AZ           1987  313.6608
LGCCP   AZ           1988  243.8841
LGCCP   AZ           1989  234.3424
LGCCP   AZ           1990  219.7763
LGCCP   AZ           1991  248.2805
LGCCP   AZ           1992  267.1507
LGCCP   AZ           1993  235.3911
LGCCP   AZ           1994  240.2599
LGCCP   AZ           1995  276.4447
LGCCP   AZ           1996  223.3141
LGCCP   AZ           1997  204.9352
LGCCP   AZ           1998  292.7919
LGCCP   AZ           1999  405.1988
LGCCP   AZ           2000   355.861
LGCCP   AZ           2001  336.2071
LGCCP   AZ           2002  341.6579
LGCCP   AZ           2003  359.7236
LGCCP   AZ           2004   277.641
LGCCP   AZ           2005  228.8037
LGCCP   AZ           2006  206.3631
LGCCP   AZ           2007  211.9451
LGCCP   AZ           2008  427.5423
LGCCP   AZ           2009  215.4021
LGCCP   CA           1960  1142.181
LGCCP   CA           1961  1156.316
LGCCP   CA           1962   1320.65
LGCCP   CA           1963  1431.625
LGCCP   CA           1964  1496.572
LGCCP   CA           1965  1540.568
LGCCP   CA           1966  1186.489
LGCCP   CA           1967  1402.272
LGCCP   CA           1968  1408.342
LGCCP   CA           1969  1539.393
LGCCP   CA           1970  1562.266
LGCCP   CA           1971  1633.266
LGCCP   CA           1972   1397.15
LGCCP   CA           1973  1303.761
LGCCP   CA           1974  1212.049
LGCCP   CA           1975  818.7469
LGCCP   CA           1976  762.7209
LGCCP   CA           1977  697.8774
LGCCP   CA           1978  1165.403
LGCCP   CA           1979  1510.879
LGCCP   CA           1980  1487.381
LGCCP   CA           1981  1327.846
LGCCP   CA           1982  1341.534
LGCCP   CA           1983  1585.072
LGCCP   CA           1984  1334.368
LGCCP   CA           1985  1617.625
LGCCP   CA           1986  1244.217
LGCCP   CA           1987  1587.991
LGCCP   CA           1988  1753.383
LGCCP   CA           1989  1895.473
LGCCP   CA           1990  1738.513
LGCCP   CA           1991  2102.015
LGCCP   CA           1992  1452.038
LGCCP   CA           1993  1522.376
LGCCP   CA           1994   1497.57
LGCCP   CA           1995  1476.655
LGCCP   CA           1996  1233.429
LGCCP   CA           1997  1114.332
LGCCP   CA           1998  1841.861
LGCCP   CA           1999  1726.865
LGCCP   CA           2000  1610.974
LGCCP   CA           2001  1105.785
LGCCP   CA           2002  1286.885
LGCCP   CA           2003  2178.791
LGCCP   CA           2004  3076.028
LGCCP   CA           2005  2415.789
LGCCP   CA           2006  1792.401
LGCCP   CA           2007  2013.767
LGCCP   CA           2008  2600.408
LGCCP   CA           2009  2076.508
LGCCP   NM           1960  323.7632
LGCCP   NM           1961    385.72
LGCCP   NM           1962  347.5563
LGCCP   NM           1963  351.5992
LGCCP   NM           1964  410.8865
LGCCP   NM           1965  341.0942
LGCCP   NM           1966  292.5847
LGCCP   NM           1967  360.2306
LGCCP   NM           1968  400.0859
LGCCP   NM           1969   477.259
LGCCP   NM           1970  450.2325
LGCCP   NM           1971  420.0681
LGCCP   NM           1972  468.1637
LGCCP   NM           1973  393.8693
LGCCP   NM           1974  359.4347
LGCCP   NM           1975  285.3085
LGCCP   NM           1976  276.6771
LGCCP   NM           1977  306.3322
LGCCP   NM           1978  252.6794
LGCCP   NM           1979  282.4572
LGCCP   NM           1980  271.6202
LGCCP   NM           1981  184.3332
LGCCP   NM           1982  242.1516
LGCCP   NM           1983   287.978
LGCCP   NM           1984  133.1679
LGCCP   NM           1985  469.8827
LGCCP   NM           1986   224.807
LGCCP   NM           1987   228.527
LGCCP   NM           1988  202.8693
LGCCP   NM           1989  274.7762
LGCCP   NM           1990  383.1824
LGCCP   NM           1991  303.2307
LGCCP   NM           1992  246.2763
LGCCP   NM           1993  181.6456
LGCCP   NM           1994  173.5599
LGCCP   NM           1995  193.3284
LGCCP   NM           1996  191.5821
LGCCP   NM           1997  243.9038
LGCCP   NM           1998  357.8476
LGCCP   NM           1999  459.5768
LGCCP   NM           2000  458.4546
LGCCP   NM           2001  774.2867
LGCCP   NM           2002  616.6935
LGCCP   NM           2003  429.3792
LGCCP   NM           2004    479.56
LGCCP   NM           2005  396.7597
LGCCP   NM           2006  559.0234
LGCCP   NM           2007  404.0169
LGCCP   NM           2008  421.3273
LGCCP   NM           2009  337.7499
LGCCP   TX           1960  2763.807
LGCCP   TX           1961  2770.037
LGCCP   TX           1962  2792.133
LGCCP   TX           1963  2871.503
LGCCP   TX           1964  3488.576
LGCCP   TX           1965   3577.87
LGCCP   TX           1966  3254.289
LGCCP   TX           1967  3327.684
LGCCP   TX           1968  3833.177
LGCCP   TX           1969  4533.376
LGCCP   TX           1970  4220.701
LGCCP   TX           1971  4057.013
LGCCP   TX           1972  4208.063
LGCCP   TX           1973  3839.862
LGCCP   TX           1974   3408.28
LGCCP   TX           1975  3130.033
LGCCP   TX           1976  3203.012
LGCCP   TX           1977  2954.645
LGCCP   TX           1978  3279.392
LGCCP   TX           1979  1680.529
LGCCP   TX           1980  1680.712
LGCCP   TX           1981  1711.923
LGCCP   TX           1982   1296.39
LGCCP   TX           1983  1541.711
LGCCP   TX           1984  1407.703
LGCCP   TX           1985  1990.741
LGCCP   TX           1986  1812.108
LGCCP   TX           1987   1931.47
LGCCP   TX           1988  1701.632
LGCCP   TX           1989  1791.149
LGCCP   TX           1990  1681.117
LGCCP   TX           1991  1107.466
LGCCP   TX           1992  945.2477
LGCCP   TX           1993  1007.043
LGCCP   TX           1994   994.322
LGCCP   TX           1995  909.7762
LGCCP   TX           1996  633.7656
LGCCP   TX           1997  960.3589
LGCCP   TX           1998  1247.832
LGCCP   TX           1999  2492.095
LGCCP   TX           2000  2948.177
LGCCP   TX           2001  3348.892
LGCCP   TX           2002  2999.681
LGCCP   TX           2003  3431.273
LGCCP   TX           2004  1953.657
LGCCP   TX           2005  2624.649
LGCCP   TX           2006  2308.214
LGCCP   TX           2007  694.1514
LGCCP   TX           2008  2258.134
LGCCP   TX           2009   1776.95
LGCCV   AZ           1970   0.94861
LGCCV   AZ           1971   1.03937
LGCCV   AZ           1972   1.09686
LGCCV   AZ           1973   1.15666
LGCCV   AZ           1974   1.99571
LGCCV   AZ           1975   1.53202
LGCCV   AZ           1976   1.38223
LGCCV   AZ           1977   1.63617
LGCCV   AZ           1978   2.65251
LGCCV   AZ           1979   3.57884
LGCCV   AZ           1980    3.9256
LGCCV   AZ           1981   4.50304
LGCCV   AZ           1982   5.83787
LGCCV   AZ           1983   7.39693
LGCCV   AZ           1984   5.74235
LGCCV   AZ           1985   9.92152
LGCCV   AZ           1986   9.03493
LGCCV   AZ           1987  10.26368
LGCCV   AZ           1988   8.02345
LGCCV   AZ           1989   7.32716
LGCCV   AZ           1990   7.55735
LGCCV   AZ           1991   8.74867
LGCCV   AZ           1992    9.4133
LGCCV   AZ           1993   8.21117
LGCCV   AZ           1994   9.26043
LGCCV   AZ           1995  10.75265
LGCCV   AZ           1996   9.73983
LGCCV   AZ           1997   9.10091
LGCCV   AZ           1998  11.34976
LGCCV   AZ           1999  16.17169
LGCCV   AZ           2000  17.85917
LGCCV   AZ           2001  18.44378
LGCCV   AZ           2002   15.5775
LGCCV   AZ           2003  17.67755
LGCCV   AZ           2004  15.61407
LGCCV   AZ           2005  15.43496
LGCCV   AZ           2006  15.98962
LGCCV   AZ           2007  17.83216
LGCCV   AZ           2008  41.88785
LGCCV   AZ           2009  16.16455
LGCCV   CA           1970   8.07133
LGCCV   CA           1971   9.00697
LGCCV   CA           1972   7.90761
LGCCV   CA           1973   7.94667
LGCCV   CA           1974  11.25742
LGCCV   CA           1975   8.43621
LGCCV   CA           1976   8.52304
LGCCV   CA           1977   9.38516
LGCCV   CA           1978  17.73291
LGCCV   CA           1979  23.25795
LGCCV   CA           1980  28.45383
LGCCV   CA           1981  29.48964
LGCCV   CA           1982  34.00561
LGCCV   CA           1983  41.59743
LGCCV   CA           1984  34.21128
LGCCV   CA           1985   58.9266
LGCCV   CA           1986  42.80612
LGCCV   CA           1987  51.55939
LGCCV   CA           1988  57.23791
LGCCV   CA           1989   55.7888
LGCCV   CA           1990   59.7815
LGCCV   CA           1991  74.77423
LGCCV   CA           1992  51.65113
LGCCV   CA           1993  53.61098
LGCCV   CA           1994  58.27117
LGCCV   CA           1995  57.98329
LGCCV   CA           1996  54.30823
LGCCV   CA           1997  49.95734
LGCCV   CA           1998  72.07771
LGCCV   CA           1999  69.57643
LGCCV   CA           2000  82.58046
LGCCV   CA           2001  61.67023
LGCCV   CA           2002  59.59083
LGCCV   CA           2003  108.7431
LGCCV   CA           2004  175.6937
LGCCV   CA           2005  165.5141
LGCCV   CA           2006  141.0505
LGCCV   CA           2007  172.0771
LGCCV   CA           2008  258.7521
LGCCV   CA           2009  159.3702
LGCCV   NM           1970   1.91315
LGCCV   NM           1971   1.90106
LGCCV   NM           1972   2.15108
LGCCV   NM           1973   2.04103
LGCCV   NM           1974   3.41475
LGCCV   NM           1975   2.75981
LGCCV   NM           1976   3.01086
LGCCV   NM           1977   3.84507
LGCCV   NM           1978   3.45227
LGCCV   NM           1979     4.148
LGCCV   NM           1980   5.34696
LGCCV   NM           1981   4.27577
LGCCV   NM           1982   5.93953
LGCCV   NM           1983   7.85117
LGCCV   NM           1984   3.51172
LGCCV   NM           1985  12.77649
LGCCV   NM           1986   5.57818
LGCCV   NM           1987   5.30853
LGCCV   NM           1988    4.7393
LGCCV   NM           1989    6.3587
LGCCV   NM           1990   11.1867
LGCCV   NM           1991   6.33856
LGCCV   NM           1992    3.5189
LGCCV   NM           1993   3.31637
LGCCV   NM           1994   5.47261
LGCCV   NM           1995   6.36024
LGCCV   NM           1996   6.96179
LGCCV   NM           1997   9.06744
LGCCV   NM           1998  11.89893
LGCCV   NM           1999  15.80852
LGCCV   NM           2000   20.8446
LGCCV   NM           2001  37.59479
LGCCV   NM           2002  25.07488
LGCCV   NM           2003  19.65518
LGCCV   NM           2004   26.4992
LGCCV   NM           2005  25.63326
LGCCV   NM           2006  39.96241
LGCCV   NM           2007  31.82142
LGCCV   NM           2008  40.22685
LGCCV   NM           2009   25.9169
LGCCV   TX           1970  15.94779
LGCCV   TX           1971  16.47909
LGCCV   TX           1972  17.49015
LGCCV   TX           1973  18.13608
LGCCV   TX           1974  30.58554
LGCCV   TX           1975  28.08854
LGCCV   TX           1976   30.2563
LGCCV   TX           1977  32.56184
LGCCV   TX           1978  29.67763
LGCCV   TX           1979  26.31174
LGCCV   TX           1980  32.20316
LGCCV   TX           1981  36.94112
LGCCV   TX           1982  28.36975
LGCCV   TX           1983  36.61048
LGCCV   TX           1984  32.43095
LGCCV   TX           1985  32.12518
LGCCV   TX           1986  28.52926
LGCCV   TX           1987  26.72417
LGCCV   TX           1988  22.87854
LGCCV   TX           1989  17.70271
LGCCV   TX           1990  25.88186
LGCCV   TX           1991  17.49493
LGCCV   TX           1992  14.21522
LGCCV   TX           1993   14.4255
LGCCV   TX           1994   31.7257
LGCCV   TX           1995  30.28669
LGCCV   TX           1996  23.30418
LGCCV   TX           1997  36.12762
LGCCV   TX           1998  41.98609
LGCCV   TX           1999  86.74362
LGCCV   TX           2000  135.6408
LGCCV   TX           2001  164.5382
LGCCV   TX           2002  123.4197
LGCCV   TX           2003  158.9391
LGCCV   TX           2004   109.239
LGCCV   TX           2005   171.588
LGCCV   TX           2006  166.9696
LGCCV   TX           2007  55.32403
LGCCV   TX           2008  218.1654
LGCCV   TX           2009  137.9758
LGICB   AZ           1960  890.6807
LGICB   AZ           1961   432.004
LGICB   AZ           1962  420.6733
LGICB   AZ           1963  484.8548
LGICB   AZ           1964  418.8225
LGICB   AZ           1965  645.6378
LGICB   AZ           1966  460.5104
LGICB   AZ           1967  583.2053
LGICB   AZ           1968  644.4707
LGICB   AZ           1969  849.8466
LGICB   AZ           1970  956.0645
LGICB   AZ           1971  913.9617
LGICB   AZ           1972    1050.2
LGICB   AZ           1973    1183.4
LGICB   AZ           1974  1682.651
LGICB   AZ           1975  1596.509
LGICB   AZ           1976  1292.234
LGICB   AZ           1977  1298.301
LGICB   AZ           1978  1403.881
LGICB   AZ           1979  2329.603
LGICB   AZ           1980  2713.336
LGICB   AZ           1981  1408.473
LGICB   AZ           1982  2166.924
LGICB   AZ           1983  1583.416
LGICB   AZ           1984  1888.816
LGICB   AZ           1985  1821.111
LGICB   AZ           1986  1967.983
LGICB   AZ           1987  2143.895
LGICB   AZ           1988  2366.365
LGICB   AZ           1989  2120.893
LGICB   AZ           1990  1973.922
LGICB   AZ           1991   2230.69
LGICB   AZ           1992  3385.651
LGICB   AZ           1993  2929.545
LGICB   AZ           1994  2868.908
LGICB   AZ           1995  2697.932
LGICB   AZ           1996  2408.175
LGICB   AZ           1997  1195.583
LGICB   AZ           1998  463.8051
LGICB   AZ           1999  420.4658
LGICB   AZ           2000  600.9528
LGICB   AZ           2001  899.7718
LGICB   AZ           2002  284.6096
LGICB   AZ           2003  1735.036
LGICB   AZ           2004  1578.555
LGICB   AZ           2005  697.2426
LGICB   AZ           2006  1052.005
LGICB   AZ           2007  1409.184
LGICB   AZ           2008  1731.155
LGICB   AZ           2009  1312.205
LGICB   CA           1960  16969.28
LGICB   CA           1961  17380.39
LGICB   CA           1962  19371.63
LGICB   CA           1963  20844.77
LGICB   CA           1964   19722.6
LGICB   CA           1965  19356.37
LGICB   CA           1966  20714.28
LGICB   CA           1967  21752.67
LGICB   CA           1968  25285.67
LGICB   CA           1969  33334.83
LGICB   CA           1970  34568.39
LGICB   CA           1971   35544.3
LGICB   CA           1972  43790.77
LGICB   CA           1973  50483.64
LGICB   CA           1974  56689.42
LGICB   CA           1975  58281.48
LGICB   CA           1976  58246.86
LGICB   CA           1977   51866.2
LGICB   CA           1978  53129.23
LGICB   CA           1979  60653.29
LGICB   CA           1980  47348.47
LGICB   CA           1981  39613.52
LGICB   CA           1982  36393.63
LGICB   CA           1983  32282.52
LGICB   CA           1984  49514.01
LGICB   CA           1985  46757.74
LGICB   CA           1986  52221.28
LGICB   CA           1987  56019.14
LGICB   CA           1988  55047.98
LGICB   CA           1989  60529.73
LGICB   CA           1990  44601.77
LGICB   CA           1991   34902.4
LGICB   CA           1992   53593.4
LGICB   CA           1993  36324.88
LGICB   CA           1994  40951.33
LGICB   CA           1995   30754.6
LGICB   CA           1996  20354.16
LGICB   CA           1997  15073.67
LGICB   CA           1998     11202
LGICB   CA           1999  18326.86
LGICB   CA           2000  21455.92
LGICB   CA           2001  23011.64
LGICB   CA           2002  33197.53
LGICB   CA           2003  24325.81
LGICB   CA           2004  17364.03
LGICB   CA           2005  6342.142
LGICB   CA           2006  10814.82
LGICB   CA           2007  6868.404
LGICB   CA           2008  16013.47
LGICB   CA           2009  21979.18
LGICB   NM           1960  4789.845
LGICB   NM           1961  4377.901
LGICB   NM           1962  4424.632
LGICB   NM           1963  4473.793
LGICB   NM           1964  6060.681
LGICB   NM           1965   5395.09
LGICB   NM           1966   4987.03
LGICB   NM           1967  4588.393
LGICB   NM           1968  5837.192
LGICB   NM           1969  6993.611
LGICB   NM           1970  6849.741
LGICB   NM           1971  6903.917
LGICB   NM           1972  8478.242
LGICB   NM           1973  8328.895
LGICB   NM           1974  8325.561
LGICB   NM           1975  8024.609
LGICB   NM           1976  8167.028
LGICB   NM           1977  7770.952
LGICB   NM           1978  7559.217
LGICB   NM           1979  11068.43
LGICB   NM           1980  11976.19
LGICB   NM           1981  7393.311
LGICB   NM           1982  4927.855
LGICB   NM           1983   4056.68
LGICB   NM           1984  17767.97
LGICB   NM           1985  1610.786
LGICB   NM           1986  1774.561
LGICB   NM           1987  981.1381
LGICB   NM           1988  1321.768
LGICB   NM           1989  8583.173
LGICB   NM           1990  21093.54
LGICB   NM           1991  36381.31
LGICB   NM           1992  32861.22
LGICB   NM           1993  30895.97
LGICB   NM           1994  28043.28
LGICB   NM           1995  25668.61
LGICB   NM           1996  3347.121
LGICB   NM           1997  4757.376
LGICB   NM           1998  3348.534
LGICB   NM           1999  6117.033
LGICB   NM           2000  1579.366
LGICB   NM           2001  1157.464
LGICB   NM           2002  1227.235
LGICB   NM           2003  1225.174
LGICB   NM           2004  1464.287
LGICB   NM           2005  1521.617
LGICB   NM           2006  1788.002
LGICB   NM           2007  18462.46
LGICB   NM           2008   14128.4
LGICB   NM           2009  14851.98
LGICB   TX           1960  238299.3
LGICB   TX           1961  248158.1
LGICB   TX           1962  271497.3
LGICB   TX           1963  290733.8
LGICB   TX           1964  334250.5
LGICB   TX           1965  357643.1
LGICB   TX           1966  369239.8
LGICB   TX           1967  362445.6
LGICB   TX           1968  408274.5
LGICB   TX           1969  475796.1
LGICB   TX           1970  481902.7
LGICB   TX           1971  492566.8
LGICB   TX           1972  577909.7
LGICB   TX           1973  606234.5
LGICB   TX           1974    584359
LGICB   TX           1975  515804.2
LGICB   TX           1976  525397.3
LGICB   TX           1977    530457
LGICB   TX           1978  535469.8
LGICB   TX           1979  641208.2
LGICB   TX           1980  668448.1
LGICB   TX           1981  712573.3
LGICB   TX           1982  681585.6
LGICB   TX           1983  680908.7
LGICB   TX           1984    923683
LGICB   TX           1985  892747.4
LGICB   TX           1986  879531.8
LGICB   TX           1987  964291.6
LGICB   TX           1988   1041526
LGICB   TX           1989   1097661
LGICB   TX           1990   1034389
LGICB   TX           1991   1141437
LGICB   TX           1992   1191811
LGICB   TX           1993   1145393
LGICB   TX           1994   1285764
LGICB   TX           1995   1326625
LGICB   TX           1996   1416541
LGICB   TX           1997   1607993
LGICB   TX           1998   1593847
LGICB   TX           1999   1569815
LGICB   TX           2000   1419903
LGICB   TX           2001   1359048
LGICB   TX           2002   1465880
LGICB   TX           2003   1505808
LGICB   TX           2004   1582477
LGICB   TX           2005   1456818
LGICB   TX           2006   1489395
LGICB   TX           2007   1528410
LGICB   TX           2008   1351022
LGICB   TX           2009   1462021
LGICD   AZ           1970   1.04998
LGICD   AZ           1971   1.12707
LGICD   AZ           1972   1.13066
LGICD   AZ           1973   1.28621
LGICD   AZ           1974   2.27952
LGICD   AZ           1975   2.67017
LGICD   AZ           1976   2.97854
LGICD   AZ           1977   3.43644
LGICD   AZ           1978    4.5789
LGICD   AZ           1979   3.66848
LGICD   AZ           1980   5.71584
LGICD   AZ           1981   6.85212
LGICD   AZ           1982   7.08223
LGICD   AZ           1983   7.81613
LGICD   AZ           1984   7.69777
LGICD   AZ           1985   10.1139
LGICD   AZ           1986   9.51058
LGICD   AZ           1987   8.94294
LGICD   AZ           1988   9.00838
LGICD   AZ           1989   8.48952
LGICD   AZ           1990   9.48595
LGICD   AZ           1991   9.75015
LGICD   AZ           1992   9.72293
LGICD   AZ           1993   9.67363
LGICD   AZ           1994  10.63792
LGICD   AZ           1995  10.09058
LGICD   AZ           1996    9.7068
LGICD   AZ           1997    9.3133
LGICD   AZ           1998   8.13858
LGICD   AZ           1999   8.69057
LGICD   AZ           2000  11.85073
LGICD   AZ           2001  13.44879
LGICD   AZ           2002  12.60661
LGICD   AZ           2003  14.11073
LGICD   AZ           2004  16.14256
LGICD   AZ           2005  19.23323
LGICD   AZ           2006  21.52073
LGICD   AZ           2007  24.63485
LGICD   AZ           2008  29.26363
LGICD   AZ           2009  22.99031
LGICD   CA           1970   1.36714
LGICD   CA           1971   1.46201
LGICD   CA           1972   1.50527
LGICD   CA           1973   1.62712
LGICD   CA           1974   2.49006
LGICD   CA           1975   2.77357
LGICD   CA           1976   3.01119
LGICD   CA           1977   3.65737
LGICD   CA           1978   4.14721
LGICD   CA           1979   4.18306
LGICD   CA           1980    5.2069
LGICD   CA           1981   6.09625
LGICD   CA           1982   7.01198
LGICD   CA           1983   7.26155
LGICD   CA           1984    7.1238
LGICD   CA           1985  10.11042
LGICD   CA           1986   9.45167
LGICD   CA           1987   8.87355
LGICD   CA           1988   8.93874
LGICD   CA           1989   7.99149
LGICD   CA           1990   9.48595
LGICD   CA           1991   9.84301
LGICD   CA           1992   9.81553
LGICD   CA           1993   9.76576
LGICD   CA           1994  10.73923
LGICD   CA           1995  10.18668
LGICD   CA           1996   9.79925
LGICD   CA           1997     9.402
LGICD   CA           1998   8.21609
LGICD   CA           1999   8.77334
LGICD   CA           2000  12.10468
LGICD   CA           2001   13.6724
LGICD   CA           2002  12.80358
LGICD   CA           2003  14.33121
LGICD   CA           2004  16.39479
LGICD   CA           2005  19.53375
LGICD   CA           2006  21.85699
LGICD   CA           2007  25.01977
LGICD   CA           2008  29.72087
LGICD   CA           2009  23.51282
LGICD   NM           1970   1.12444
LGICD   NM           1971   1.19979
LGICD   NM           1972     1.222
LGICD   NM           1973   1.38334
LGICD   NM           1974   2.54701
LGICD   NM           1975   2.60379
LGICD   NM           1976   2.93242
LGICD   NM           1977   3.41364
LGICD   NM           1978   3.72381
LGICD   NM           1979    3.9906
LGICD   NM           1980   5.35804
LGICD   NM           1981   6.36724
LGICD   NM           1982    6.7851
LGICD   NM           1983   7.54374
LGICD   NM           1984   7.32721
LGICD   NM           1985   7.54671
LGICD   NM           1986   6.81681
LGICD   NM           1987   6.34855
LGICD   NM           1988   6.39686
LGICD   NM           1989   6.28329
LGICD   NM           1990   8.05357
LGICD   NM           1991   5.78401
LGICD   NM           1992   3.94272
LGICD   NM           1993   5.06306
LGICD   NM           1994   5.07694
LGICD   NM           1995    4.9652
LGICD   NM           1996     6.354
LGICD   NM           1997   5.64076
LGICD   NM           1998   4.19507
LGICD   NM           1999   4.87058
LGICD   NM           2000   7.43354
LGICD   NM           2001   6.64332
LGICD   NM           2002    5.7611
LGICD   NM           2003   7.85742
LGICD   NM           2004   9.98816
LGICD   NM           2005  11.82399
LGICD   NM           2006  14.39657
LGICD   NM           2007  16.14242
LGICD   NM           2008  20.29431
LGICD   NM           2009  12.38552
LGICD   TX           1970   0.99986
LGICD   TX           1971   1.07685
LGICD   TX           1972   1.10541
LGICD   TX           1973   1.26084
LGICD   TX           1974   2.40587
LGICD   TX           1975   2.41558
LGICD   TX           1976   2.54546
LGICD   TX           1977   2.99716
LGICD   TX           1978   2.46654
LGICD   TX           1979   4.25457
LGICD   TX           1980   5.21514
LGICD   TX           1981   5.92334
LGICD   TX           1982   6.05357
LGICD   TX           1983   6.57074
LGICD   TX           1984   6.40128
LGICD   TX           1985   4.47885
LGICD   TX           1986   4.32519
LGICD   TX           1987   3.78141
LGICD   TX           1988   3.68156
LGICD   TX           1989   2.68353
LGICD   TX           1990   4.24707
LGICD   TX           1991   4.37113
LGICD   TX           1992   4.14973
LGICD   TX           1993   3.97244
LGICD   TX           1994   5.13738
LGICD   TX           1995   5.02431
LGICD   TX           1996   6.42965
LGICD   TX           1997   5.70791
LGICD   TX           1998   4.24501
LGICD   TX           1999   4.92856
LGICD   TX           2000   7.52204
LGICD   TX           2001   6.72241
LGICD   TX           2002   5.82968
LGICD   TX           2003   7.95096
LGICD   TX           2004  10.10706
LGICD   TX           2005  11.96475
LGICD   TX           2006  14.56796
LGICD   TX           2007  16.33459
LGICD   TX           2008  20.53591
LGICD   TX           2009  12.53297
LGICP   AZ           1960  222.0595
LGICP   AZ           1961  107.7048
LGICP   AZ           1962  104.8799
LGICP   AZ           1963  120.8813
LGICP   AZ           1964  104.4185
LGICP   AZ           1965  160.9668
LGICP   AZ           1966  114.8119
LGICP   AZ           1967  151.9555
LGICP   AZ           1968   168.798
LGICP   AZ           1969    223.35
LGICP   AZ           1970   252.994
LGICP   AZ           1971  242.3016
LGICP   AZ           1972  279.3084
LGICP   AZ           1973  315.9102
LGICP   AZ           1974  451.1128
LGICP   AZ           1975  429.7466
LGICP   AZ           1976  348.2171
LGICP   AZ           1977   353.087
LGICP   AZ           1978  382.6332
LGICP   AZ           1979  633.0442
LGICP   AZ           1980  738.5236
LGICP   AZ           1981  386.6246
LGICP   AZ           1982  599.4259
LGICP   AZ           1983  438.1339
LGICP   AZ           1984   524.817
LGICP   AZ           1985  505.4431
LGICP   AZ           1986  540.6545
LGICP   AZ           1987  585.9238
LGICP   AZ           1988  647.9641
LGICP   AZ           1989  575.8603
LGICP   AZ           1990  544.5303
LGICP   AZ           1991  617.2358
LGICP   AZ           1992  934.2304
LGICP   AZ           1993  812.4085
LGICP   AZ           1994  789.2455
LGICP   AZ           1995  744.6681
LGICP   AZ           1996  666.5305
LGICP   AZ           1997  330.6369
LGICP   AZ           1998  128.3357
LGICP   AZ           1999  116.2793
LGICP   AZ           2000  166.6074
LGICP   AZ           2001  248.9684
LGICP   AZ           2002  78.77376
LGICP   AZ           2003  478.1031
LGICP   AZ           2004  436.3059
LGICP   AZ           2005  192.6085
LGICP   AZ           2006  291.8183
LGICP   AZ           2007   392.421
LGICP   AZ           2008  480.8764
LGICP   AZ           2009   368.804
LGICP   CA           1960  4230.685
LGICP   CA           1961  4333.182
LGICP   CA           1962  4829.625
LGICP   CA           1963  5196.901
LGICP   CA           1964  4917.127
LGICP   CA           1965  4825.822
LGICP   CA           1966  5164.368
LGICP   CA           1967  5667.709
LGICP   CA           1968  6622.753
LGICP   CA           1969  8760.795
LGICP   CA           1970  9147.497
LGICP   CA           1971  9423.197
LGICP   CA           1972  11646.48
LGICP   CA           1973  13476.68
LGICP   CA           1974  15198.24
LGICP   CA           1975  15688.15
LGICP   CA           1976  15695.73
LGICP   CA           1977  14105.58
LGICP   CA           1978  14480.58
LGICP   CA           1979  16481.87
LGICP   CA           1980  12887.45
LGICP   CA           1981  10873.87
LGICP   CA           1982  10067.39
LGICP   CA           1983  8932.627
LGICP   CA           1984  13757.71
